sighting_id,occurrence_id,park_id,species_id,scientific_name,common_name,event_date,year,month,season,time_of_day,decimal_latitude,decimal_longitude,coordinate_uncertainty,basis_of_record,location_filter_method,source,license,data_quality_flag
GBIF-5168487951_park_yell,GBIF-5168487951,park_yell,species_black_bear,"Ursus americanus cinnamomum Audubon & Bachman, 1854",Black Bear,2025-05-24,2025.0,5.0,spring,night,44.681152,-110.491675,6653.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5176498397_park_yell,GBIF-5176498397,park_yell,species_black_bear,"Ursus americanus Pallas, 1780",Black Bear,2025-05-22,2025.0,5.0,spring,morning,44.427968,-110.588454,184.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5176657877_park_yell,GBIF-5176657877,park_yell,species_black_bear,"Ursus americanus Pallas, 1780",Black Bear,2025-05-30,2025.0,5.0,spring,evening,44.912728,-110.406137,2.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5177101319_park_yell,GBIF-5177101319,park_yell,species_black_bear,"Ursus americanus Pallas, 1780",Black Bear,2025-05-21,2025.0,5.0,spring,morning,44.537228,-110.18642,16983.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,coordinate_uncertain
GBIF-5198289568_park_yell,GBIF-5198289568,park_yell,species_black_bear,"Ursus americanus Pallas, 1780",Black Bear,2025-05-23,2025.0,5.0,spring,morning,44.929089,-110.443856,105.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5206482939_park_yell,GBIF-5206482939,park_yell,species_black_bear,"Ursus americanus Pallas, 1780",Black Bear,2025-05-17,2025.0,5.0,spring,afternoon,44.913964,-110.417871,244.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5206775866_park_yell,GBIF-5206775866,park_yell,species_black_bear,"Ursus americanus Pallas, 1780",Black Bear,2025-05-22,2025.0,5.0,spring,morning,44.898148,-110.389506,244.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5217116386_park_yell,GBIF-5217116386,park_yell,species_black_bear,"Ursus americanus Pallas, 1780",Black Bear,2025-05-10,2025.0,5.0,spring,afternoon,44.519553,-110.833442,3.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5293182068_park_yell,GBIF-5293182068,park_yell,species_black_bear,"Ursus americanus Pallas, 1780",Black Bear,2025-05-17,2025.0,5.0,spring,early_morning,44.933669,-110.313222,15.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5908615965_park_yell,GBIF-5908615965,park_yell,species_black_bear,"Ursus americanus Pallas, 1780",Black Bear,2025-05-27,2025.0,5.0,spring,afternoon,44.427968,-110.588454,184.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6159162507_park_yell,GBIF-6159162507,park_yell,species_black_bear,"Ursus americanus Pallas, 1780",Black Bear,2025-05-23,2025.0,5.0,spring,afternoon,44.597918,-110.561249,71330.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,coordinate_uncertain
GBIF-6162830633_park_yell,GBIF-6162830633,park_yell,species_black_bear,"Ursus americanus cinnamomum Audubon & Bachman, 1854",Black Bear,2025-05-21,2025.0,5.0,spring,morning,44.910511,-110.404639,5.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5187627979_park_yell,GBIF-5187627979,park_yell,species_black_bear,"Ursus americanus Pallas, 1780",Black Bear,2025-06-03,2025.0,6.0,summer,afternoon,44.902771,-110.397349,98.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5187812848_park_yell,GBIF-5187812848,park_yell,species_black_bear,"Ursus americanus Pallas, 1780",Black Bear,2025-06-03,2025.0,6.0,summer,morning,44.924144,-110.42694,31.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5187828820_park_yell,GBIF-5187828820,park_yell,species_black_bear,"Ursus americanus Pallas, 1780",Black Bear,2025-06-02,2025.0,6.0,summer,morning,44.955629,-110.481644,61.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5187932296_park_yell,GBIF-5187932296,park_yell,species_black_bear,"Ursus americanus Pallas, 1780",Black Bear,2025-06-03,2025.0,6.0,summer,afternoon,44.940311,-110.450006,144.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5188080863_park_yell,GBIF-5188080863,park_yell,species_black_bear,"Ursus americanus Pallas, 1780",Black Bear,2025-06-08,2025.0,6.0,summer,afternoon,44.868521,-110.174643,196.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by/4.0/legalcode,bounding_box_only
GBIF-5188137756_park_yell,GBIF-5188137756,park_yell,species_black_bear,"Ursus americanus Pallas, 1780",Black Bear,2025-06-08,2025.0,6.0,summer,afternoon,44.597918,-110.561249,71330.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by/4.0/legalcode,coordinate_uncertain
GBIF-5188176411_park_yell,GBIF-5188176411,park_yell,species_black_bear,"Ursus americanus Pallas, 1780",Black Bear,2025-06-03,2025.0,6.0,summer,afternoon,44.902772,-110.397339,74.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5198304166_park_yell,GBIF-5198304166,park_yell,species_black_bear,"Ursus americanus cinnamomum Audubon & Bachman, 1854",Black Bear,2025-06-08,2025.0,6.0,summer,afternoon,44.909807,-110.402842,524.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5198378487_park_yell,GBIF-5198378487,park_yell,species_black_bear,"Ursus americanus Pallas, 1780",Black Bear,2025-06-05,2025.0,6.0,summer,evening,44.754243,-110.489716,4.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5198484494_park_yell,GBIF-5198484494,park_yell,species_black_bear,"Ursus americanus Pallas, 1780",Black Bear,2025-06-06,2025.0,6.0,summer,morning,44.940442,-110.309059,8.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5198580578_park_yell,GBIF-5198580578,park_yell,species_black_bear,"Ursus americanus Pallas, 1780",Black Bear,2025-06-10,2025.0,6.0,summer,afternoon,44.902744,-110.397254,15.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5198589526_park_yell,GBIF-5198589526,park_yell,species_black_bear,"Ursus americanus Pallas, 1780",Black Bear,2025-06-14,2025.0,6.0,summer,afternoon,44.918495,-110.422992,122.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by/4.0/legalcode,bounding_box_only
GBIF-5198611490_park_yell,GBIF-5198611490,park_yell,species_black_bear,"Ursus americanus Pallas, 1780",Black Bear,2025-06-04,2025.0,6.0,summer,evening,44.91936,-110.400427,8.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5198957060_park_yell,GBIF-5198957060,park_yell,species_black_bear,"Ursus americanus Pallas, 1780",Black Bear,2025-06-12,2025.0,6.0,summer,afternoon,44.921414,-110.440389,,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/publicdomain/zero/1.0/legalcode,bounding_box_only
GBIF-5198967174_park_yell,GBIF-5198967174,park_yell,species_black_bear,"Ursus americanus Pallas, 1780",Black Bear,2025-06-09,2025.0,6.0,summer,evening,44.904737,-110.39793,688.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5199030357_park_yell,GBIF-5199030357,park_yell,species_black_bear,"Ursus americanus Pallas, 1780",Black Bear,2025-06-03,2025.0,6.0,summer,morning,44.907006,-110.400556,8.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5199166564_park_yell,GBIF-5199166564,park_yell,species_black_bear,"Ursus americanus Pallas, 1780",Black Bear,2025-06-07,2025.0,6.0,summer,night,44.907188,-110.400574,4.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5199205560_park_yell,GBIF-5199205560,park_yell,species_black_bear,"Ursus americanus Pallas, 1780",Black Bear,2025-06-06,2025.0,6.0,summer,morning,44.902259,-110.394418,8.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5199246348_park_yell,GBIF-5199246348,park_yell,species_black_bear,"Ursus americanus Pallas, 1780",Black Bear,2025-06-02,2025.0,6.0,summer,evening,44.907386,-110.400793,8.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5206094790_park_yell,GBIF-5206094790,park_yell,species_black_bear,"Ursus americanus Pallas, 1780",Black Bear,2025-06-13,2025.0,6.0,summer,early_morning,44.462227,-110.333307,22374.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,coordinate_uncertain
GBIF-5206222379_park_yell,GBIF-5206222379,park_yell,species_black_bear,"Ursus americanus Pallas, 1780",Black Bear,2025-06-12,2025.0,6.0,summer,evening,44.996865,-110.76843,27253.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,coordinate_uncertain
GBIF-6147309862_park_yell,GBIF-6147309862,park_yell,species_moose,"Alces alces (Linnaeus, 1758)",Moose,2026-01-31,2026.0,1.0,winter,afternoon,44.919476,-110.303893,1058.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by/4.0/legalcode,bounding_box_only
GBIF-6147296594_park_yell,GBIF-6147296594,park_yell,species_moose,"Alces alces (Linnaeus, 1758)",Moose,2026-02-02,2026.0,2.0,winter,afternoon,44.946996,-110.585035,75.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by/4.0/legalcode,bounding_box_only
GBIF-6171303459_park_yell,GBIF-6171303459,park_yell,species_moose,"Alces alces (Linnaeus, 1758)",Moose,2026-02-20,2026.0,2.0,winter,afternoon,44.867845,-110.166004,200.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6273486601_park_yell,GBIF-6273486601,park_yell,species_moose,"Alces alces (Linnaeus, 1758)",Moose,2026-05-08,2026.0,5.0,spring,morning,44.893796,-110.131572,,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6320495909_park_yell,GBIF-6320495909,park_yell,species_moose,"Alces alces (Linnaeus, 1758)",Moose,2026-05-08,2026.0,5.0,spring,afternoon,44.893796,-110.131572,,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6320985679_park_yell,GBIF-6320985679,park_yell,species_moose,"Alces alces (Linnaeus, 1758)",Moose,2026-05-15,2026.0,5.0,spring,early_morning,44.996967,-110.062796,488.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5063069886_park_yell,GBIF-5063069886,park_yell,species_moose,"Alces alces (Linnaeus, 1758)",Moose,2025-01-16,2025.0,1.0,winter,afternoon,44.915224,-110.111128,8.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5070113394_park_yell,GBIF-5070113394,park_yell,species_moose,"Alces alces (Linnaeus, 1758)",Moose,2025-01-26,2025.0,1.0,winter,morning,44.877014,-110.142199,1361.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by/4.0/legalcode,bounding_box_only
GBIF-5237884892_park_yell,GBIF-5237884892,park_yell,species_moose,"Alces alces (Linnaeus, 1758)",Moose,2025-01-19,2025.0,1.0,winter,morning,44.872694,-110.153565,2685.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5064009105_park_yell,GBIF-5064009105,park_yell,species_moose,"Alces alces (Linnaeus, 1758)",Moose,2025-02-04,2025.0,2.0,winter,morning,44.912859,-110.109994,277.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5064024121_park_yell,GBIF-5064024121,park_yell,species_moose,"Alces alces (Linnaeus, 1758)",Moose,2025-02-04,2025.0,2.0,winter,morning,44.912859,-110.109994,277.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5293273587_park_yell,GBIF-5293273587,park_yell,species_moose,"Alces alces (Linnaeus, 1758)",Moose,2025-02-19,2025.0,2.0,winter,afternoon,44.598453,-110.555756,7813.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-6163083778_park_yell,GBIF-6163083778,park_yell,species_moose,"Alces alces (Linnaeus, 1758)",Moose,2025-05-22,2025.0,5.0,spring,early_morning,44.726867,-110.687814,5.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5188263851_park_yell,GBIF-5188263851,park_yell,species_moose,"Alces alces (Linnaeus, 1758)",Moose,2025-06-03,2025.0,6.0,summer,afternoon,44.918265,-110.11367,244.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5216068147_park_yell,GBIF-5216068147,park_yell,species_moose,"Alces alces (Linnaeus, 1758)",Moose,2025-06-27,2025.0,6.0,summer,morning,44.432286,-110.655112,244.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5216414474_park_yell,GBIF-5216414474,park_yell,species_moose,"Alces alces (Linnaeus, 1758)",Moose,2025-06-26,2025.0,6.0,summer,morning,44.944651,-110.062879,11014.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,coordinate_uncertain
GBIF-5217037444_park_yell,GBIF-5217037444,park_yell,species_moose,"Alces alces (Linnaeus, 1758)",Moose,2025-06-26,2025.0,6.0,summer,morning,44.944651,-110.062879,11014.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,coordinate_uncertain
GBIF-5217253384_park_yell,GBIF-5217253384,park_yell,species_moose,"Alces alces (Linnaeus, 1758)",Moose,2025-06-14,2025.0,6.0,summer,morning,44.914275,-110.112755,1.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5237717005_park_yell,GBIF-5237717005,park_yell,species_moose,"Alces alces (Linnaeus, 1758)",Moose,2025-07-16,2025.0,7.0,summer,evening,44.427968,-110.588454,184.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5238037715_park_yell,GBIF-5238037715,park_yell,species_moose,"Alces alces (Linnaeus, 1758)",Moose,2025-07-23,2025.0,7.0,summer,early_morning,44.472911,-110.054493,3115.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5827862025_park_yell,GBIF-5827862025,park_yell,species_moose,"Alces alces (Linnaeus, 1758)",Moose,2025-07-02,2025.0,7.0,summer,afternoon,44.597918,-110.561249,71330.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,coordinate_uncertain
GBIF-5293011845_park_yell,GBIF-5293011845,park_yell,species_moose,"Alces alces (Linnaeus, 1758)",Moose,2025-08-18,2025.0,8.0,summer,afternoon,44.107301,-110.597946,,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5830751006_park_yell,GBIF-5830751006,park_yell,species_moose,"Alces alces (Linnaeus, 1758)",Moose,2025-09-08,2025.0,9.0,fall,afternoon,44.729761,-110.493728,,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by/4.0/legalcode,bounding_box_only
GBIF-5868098987_park_yell,GBIF-5868098987,park_yell,species_moose,"Alces alces (Linnaeus, 1758)",Moose,2025-09-16,2025.0,9.0,fall,evening,45.007118,-109.989494,4564.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-5868417376_park_yell,GBIF-5868417376,park_yell,species_moose,"Alces alces (Linnaeus, 1758)",Moose,2025-09-27,2025.0,9.0,fall,afternoon,45.003511,-110.031012,8.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-4525213767_park_yell,GBIF-4525213767,park_yell,species_moose,"Alces alces (Linnaeus, 1758)",Moose,2024-02-14,2024.0,2.0,winter,morning,44.903968,-110.115168,208.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by/4.0/legalcode,bounding_box_only
GBIF-4525216731_park_yell,GBIF-4525216731,park_yell,species_moose,"Alces alces (Linnaeus, 1758)",Moose,2024-02-13,2024.0,2.0,winter,morning,44.90288,-110.115709,89.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by/4.0/legalcode,bounding_box_only
GBIF-4525224838_park_yell,GBIF-4525224838,park_yell,species_moose,"Alces alces (Linnaeus, 1758)",Moose,2024-02-13,2024.0,2.0,winter,morning,44.903769,-110.115109,95.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by/4.0/legalcode,bounding_box_only
GBIF-4525245432_park_yell,GBIF-4525245432,park_yell,species_moose,"Alces alces (Linnaeus, 1758)",Moose,2024-02-17,2024.0,2.0,winter,afternoon,44.693947,-110.602756,27285.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,coordinate_uncertain
GBIF-4525299532_park_yell,GBIF-4525299532,park_yell,species_moose,"Alces alces (Linnaeus, 1758)",Moose,2024-02-17,2024.0,2.0,winter,morning,44.750491,-110.770312,58638.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,coordinate_uncertain
GBIF-4525307695_park_yell,GBIF-4525307695,park_yell,species_moose,"Alces alces (Linnaeus, 1758)",Moose,2024-02-14,2024.0,2.0,winter,morning,44.902506,-110.116416,117.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by/4.0/legalcode,bounding_box_only
GBIF-4528048946_park_yell,GBIF-4528048946,park_yell,species_moose,"Alces alces (Linnaeus, 1758)",Moose,2024-02-18,2024.0,2.0,winter,afternoon,44.915819,-110.104312,15.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-4528082892_park_yell,GBIF-4528082892,park_yell,species_moose,"Alces alces (Linnaeus, 1758)",Moose,2024-02-17,2024.0,2.0,winter,afternoon,44.915819,-110.104312,15.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-4528103915_park_yell,GBIF-4528103915,park_yell,species_moose,"Alces alces (Linnaeus, 1758)",Moose,2024-02-18,2024.0,2.0,winter,afternoon,44.915819,-110.104312,15.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-4528293953_park_yell,GBIF-4528293953,park_yell,species_moose,"Alces alces (Linnaeus, 1758)",Moose,2024-02-18,2024.0,2.0,winter,afternoon,44.915819,-110.104312,15.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-4528295007_park_yell,GBIF-4528295007,park_yell,species_moose,"Alces alces (Linnaeus, 1758)",Moose,2024-02-17,2024.0,2.0,winter,evening,44.915819,-110.104312,15.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-4528301983_park_yell,GBIF-4528301983,park_yell,species_moose,"Alces alces (Linnaeus, 1758)",Moose,2024-02-17,2024.0,2.0,winter,evening,44.915819,-110.104312,15.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-4528306873_park_yell,GBIF-4528306873,park_yell,species_moose,"Alces alces (Linnaeus, 1758)",Moose,2024-02-18,2024.0,2.0,winter,afternoon,44.915819,-110.104312,15.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-4528327896_park_yell,GBIF-4528327896,park_yell,species_moose,"Alces alces (Linnaeus, 1758)",Moose,2024-02-18,2024.0,2.0,winter,afternoon,44.915819,-110.104312,15.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-4528329903_park_yell,GBIF-4528329903,park_yell,species_moose,"Alces alces (Linnaeus, 1758)",Moose,2024-02-17,2024.0,2.0,winter,evening,44.915819,-110.104312,15.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
GBIF-4528337891_park_yell,GBIF-4528337891,park_yell,species_moose,"Alces alces (Linnaeus, 1758)",Moose,2024-02-18,2024.0,2.0,winter,afternoon,44.915819,-110.104312,15.0,HUMAN_OBSERVATION,bounding_box,GBIF Occurrence API,http://creativecommons.org/licenses/by-nc/4.0/legalcode,bounding_box_only
